Component_ID,Lot_ID,Time_hr,Temperature_C,Voltage_V,Current_mA,Stress_Value,Is_Anomaly,Failure_Mode
C00112,LOT04,72,124.21,3.5897,46.175,100,0,None
C00112,LOT04,168,124.01,3.5664,44.767,100,0,None
C00113,LOT05,0,24.84,0.0087,0.059,0,0,None
C00113,LOT05,24,126.81,3.5942,41.291,95.81,0,None
C00113,LOT05,72,127.1,3.5995,42.358,100,0,None
C00113,LOT05,168,126.97,3.6059,41.361,98.47,0,None
C00114,LOT06,0,25.36,0,0.038,0,0,None
C00114,LOT06,24,125.04,3.5943,45.448,98.68,0,None
C00114,LOT06,72,125.7,3.6337,46.839,100,0,None
C00114,LOT06,168,124.26,3.6316,45.505,99.25,0,None
C00115,LOT07,0,24.66,0,0.051,0,0,None
C00115,LOT07,24,124.99,3.5675,48.967,100,0,None
C00115,LOT07,72,125.29,3.5562,48.505,100,0,None
C00115,LOT07,168,126.87,3.5667,48.721,100,0,None
C00116,LOT08,0,25.11,0.0022,0.069,0,0,None
C00116,LOT08,24,125.82,3.598,45.778,100,0,None
C00116,LOT08,72,124.92,3.5621,43.706,100,0,None
C00116,LOT08,168,125.97,3.5686,44.711,100,0,None
C00117,LOT09,0,24.77,0.0106,0.014,0,0,None
C00117,LOT09,24,127.95,3.6044,45.847,100,0,None
C00117,LOT09,72,127.45,3.5839,44.712,99.52,0,None
C00117,LOT09,168,128.21,3.5747,41.78,97.15,0,None
C00118,LOT10,0,24.91,0.0074,0.068,0,0,None
C00118,LOT10,24,126.13,3.6121,45.107,100,0,None
C00118,LOT10,72,125.82,3.6134,45.377,100,0,None
C00118,LOT10,168,126.91,3.6066,41.996,98.9,0,None
C00119,LOT11,0,24.75,0,0.024,0,0,None
C00119,LOT11,24,126.93,3.611,46.375,100,0,None
C00119,LOT11,72,125.76,3.5841,43.954,98.83,0,None
C00119,LOT11,168,125.6,3.591,42.102,97.49,0,None
C00120,LOT12,0,26.24,0,0,0,0,None
C00120,LOT12,24,124.83,3.6301,49.206,100,0,None
C00120,LOT12,72,125.31,3.6267,44.637,100,0,None
C00120,LOT12,168,125.64,3.6107,44.745,97.58,0,None
C00121,LOT01,0,24.45,0,0.024,0,0,None
C00121,LOT01,24,124.08,3.6035,44.893,99.91,0,None
C00121,LOT01,72,124.26,3.6395,44.212,100,0,None
C00121,LOT01,168,122.86,3.6484,42.289,100,0,None
C00122,LOT02,0,24.49,0.0078,0.053,0,1,Leakage Current Drift
C00122,LOT02,24,124.16,3.6409,52.401,100,1,Leakage Current Drift
C00122,LOT02,72,123.18,3.6281,58.414,100,1,Leakage Current Drift
C00122,LOT02,168,125.51,3.652,71.928,100,1,Leakage Current Drift
C00123,LOT03,0,25.09,0.0055,0.012,0,0,None
C00123,LOT03,24,124.46,3.5744,47.811,100,0,None
C00123,LOT03,72,124.31,3.5851,45.807,100,0,None
C00123,LOT03,168,123.51,3.5671,43.898,100,0,None
C00124,LOT04,0,24.91,0,0.013,0,0,None
C00124,LOT04,24,125.96,3.6163,51.511,100,0,None
C00124,LOT04,72,127.7,3.6143,50.025,100,0,None
C00124,LOT04,168,126.61,3.6087,47.692,100,0,None
C00125,LOT05,0,24.65,0.0055,0.028,0,0,None
C00125,LOT05,24,128.75,3.5851,44.158,99.27,0,None
C00125,LOT05,72,127.71,3.581,41.707,100,0,None
C00125,LOT05,168,128.76,3.6094,41.481,100,0,None
C00126,LOT06,0,25.31,0,0.075,0,0,None
C00126,LOT06,24,122.32,3.6257,47.775,98.88,0,None
C00126,LOT06,72,122.1,3.6064,45.807,97.54,0,None
C00126,LOT06,168,121.75,3.6049,44.796,97.12,0,None
C00127,LOT07,0,24.9,0,0.029,0,0,None
C00127,LOT07,24,125.79,3.6166,45.232,100,0,None
C00127,LOT07,72,124.59,3.6284,43.527,100,0,None
C00127,LOT07,168,124.42,3.6218,41.691,99.24,0,None
C00128,LOT08,0,24.34,0.0223,0.05,0,0,None
C00128,LOT08,24,124.91,3.6216,46.002,97.97,0,None
C00128,LOT08,72,123.97,3.6115,45.828,100,0,None
C00128,LOT08,168,124.26,3.5985,44.839,100,0,None
C00129,LOT09,0,25.27,0.0074,0.045,0,0,None
C00129,LOT09,24,122.79,3.6341,44.909,99.96,0,None
C00129,LOT09,72,123.92,3.6247,45.177,98.73,0,None
C00129,LOT09,168,122.63,3.6305,43.572,100,0,None
C00130,LOT10,0,24.81,0,0.082,0,0,None
C00130,LOT10,24,124.25,3.5668,48.771,99.89,0,None
C00130,LOT10,72,125.21,3.5961,47.252,100,0,None
C00130,LOT10,168,122.75,3.5713,45.975,98.31,0,None
C00131,LOT11,0,24.81,0,0.048,0,0,None
C00131,LOT11,24,124.61,3.582,45.976,100,0,None
C00131,LOT11,72,126.91,3.5851,46.759,100,0,None
C00131,LOT11,168,127.11,3.5731,45.074,99.84,0,None
C00132,LOT12,0,24.75,0,0.031,0,0,None
C00132,LOT12,24,124.12,3.5947,46.844,100,0,None
C00132,LOT12,72,124.21,3.6266,47.304,100,0,None
C00132,LOT12,168,126.24,3.6034,45.395,100,0,None
C00133,LOT01,0,25.32,0.0014,0.054,0,0,None
C00133,LOT01,24,124.48,3.5887,45.049,100,0,None
C00133,LOT01,72,124.41,3.567,44.484,99.45,0,None
C00133,LOT01,168,124.41,3.6048,43.627,99.97,0,None
C00134,LOT02,0,25.01,0,0.02,0,0,None
C00134,LOT02,24,125.12,3.5823,45.962,100,0,None
C00134,LOT02,72,124.21,3.5621,44.939,100,0,None
C00134,LOT02,168,126.43,3.5983,42.365,98.63,0,None
C00135,LOT03,0,24.54,0.0042,0.041,0,0,None
C00135,LOT03,24,124.66,3.5984,45.106,99,0,None
C00135,LOT03,72,124.89,3.5883,47.054,100,0,None
C00135,LOT03,168,123.5,3.6068,44.506,100,0,None
C00136,LOT04,0,25.15,0,0.077,0,0,None
C00136,LOT04,24,122.28,3.5918,46.156,98.78,0,None
C00136,LOT04,72,123.96,3.5964,44.278,98.81,0,None
C00136,LOT04,168,123.64,3.6055,45.668,98.99,0,None
C00137,LOT05,0,24.75,0,0.054,0,0,None
C00137,LOT05,24,123.53,3.5966,45.637,100,0,None
C00137,LOT05,72,125.39,3.595,45.503,97.57,0,None
C00137,LOT05,168,124.52,3.6145,45.134,98.99,0,None
C00138,LOT06,0,25.35,0.0049,0.002,0,0,None
C00138,LOT06,24,124.51,3.5393,44.365,98.36,0,None
C00138,LOT06,72,125.38,3.5707,43.43,100,0,None
C00138,LOT06,168,126.37,3.5881,41.868,98.41,0,None
C00139,LOT07,0,25.19,0.0053,0.094,0,0,None
C00139,LOT07,24,126.91,3.5564,53.763,100,0,None
C00139,LOT07,72,126.36,3.5612,51.965,100,0,None
C00139,LOT07,168,126.36,3.5762,51.91,100,0,None
C00140,LOT08,0,25.55,0,0.049,0,0,None
C00140,LOT08,24,124.63,3.6007,44.403,100,0,None
C00140,LOT08,72,126.61,3.6121,46.525,100,0,None
C00140,LOT08,168,125.24,3.5871,43.381,100,0,None
C00141,LOT09,0,24.31,0.0206,0.068,0,1,Thermal Runaway
C00141,LOT09,24,123.61,3.5931,45.037,97.19,1,Thermal Runaway
C00141,LOT09,72,142.26,3.5882,54.157,100,1,Thermal Runaway
C00141,LOT09,168,156.14,3.5397,59.823,100,1,Thermal Runaway
C00142,LOT10,0,25.54,0.0027,0.004,0,0,None
C00142,LOT10,24,125.98,3.608,47.524,100,0,None
C00142,LOT10,72,126.36,3.6478,47.517,100,0,None
C00142,LOT10,168,127.03,3.6227,46.699,100,0,None
C00143,LOT11,0,25.08,0,0.022,0,0,None
C00143,LOT11,24,127.02,3.5972,44.861,98.45,0,None
C00143,LOT11,72,126.09,3.6289,43.786,99.5,0,None
C00143,LOT11,168,126.94,3.6118,41.987,100,0,None
C00144,LOT12,0,24.21,0.0157,0.019,0,0,None
C00144,LOT12,24,123.07,3.5777,45.994,100,0,None
C00144,LOT12,72,123.98,3.6204,45.537,100,0,None
C00144,LOT12,168,123.06,3.6149,43.396,99.93,0,None
C00145,LOT01,0,24.92,0,0.032,0,0,None
C00145,LOT01,24,125.31,3.6193,46.674,100,0,None
C00145,LOT01,72,123.43,3.5858,47.548,98.22,0,None
C00145,LOT01,168,124.76,3.5998,44.848,100,0,None
C00146,LOT02,0,25.06,0,0.069,0,0,None
C00146,LOT02,24,127.04,3.5942,46.976,100,0,None
C00146,LOT02,72,126.38,3.5944,48.03,100,0,None
C00146,LOT02,168,125.64,3.5743,43.893,99.85,0,None
C00147,LOT03,0,25.32,0.0008,0.003,0,0,None
C00147,LOT03,24,125.47,3.6416,43.032,99.77,0,None
C00147,LOT03,72,124.58,3.6029,43.085,100,0,None
C00147,LOT03,168,126.66,3.6179,41.304,100,0,None
C00148,LOT04,0,25.7,0.0242,0.069,0,0,None
C00148,LOT04,24,125.65,3.5896,43.987,97.07,0,None
C00148,LOT04,72,125.66,3.6004,42.221,99.64,0,None
C00148,LOT04,168,123.87,3.5799,40.342,94.08,0,None
C00149,LOT05,0,25.17,0.0033,0.031,0,0,None
C00149,LOT05,24,125.33,3.6396,45.264,100,0,None
C00149,LOT05,72,126.07,3.6099,45.634,100,0,None
C00149,LOT05,168,126.62,3.6417,42.3,99.23,0,None
C00150,LOT06,0,25.67,0,0.078,0,0,None
C00150,LOT06,24,126.13,3.5728,45.556,99.99,0,None
C00150,LOT06,72,123.61,3.5955,44.89,100,0,None
C00150,LOT06,168,124.84,3.5956,44.085,100,0,None
C00151,LOT07,0,24.88,0,0,0,0,None
C00151,LOT07,24,125.87,3.6185,46.997,100,0,None
C00151,LOT07,72,125.73,3.5887,46.515,99.31,0,None
C00151,LOT07,168,124.48,3.6145,45.539,100,0,None
C00152,LOT08,0,25.99,0.0061,0.034,0,0,None
C00152,LOT08,24,125.74,3.5518,44.571,99.74,0,None
C00152,LOT08,72,125.32,3.5456,43.355,96.84,0,None
C00152,LOT08,168,126.02,3.6007,42.984,100,0,None
C00153,LOT09,0,25.64,0,0.008,0,0,None
C00153,LOT09,24,124.05,3.5428,44.036,97.27,0,None
C00153,LOT09,72,124.3,3.5495,43.688,98.21,0,None
C00153,LOT09,168,124.75,3.5702,41.569,97.31,0,None
C00154,LOT10,0,25.04,0,0.038,0,1,Sudden Current Spike
C00154,LOT10,24,125.92,3.6202,46.718,100,1,Sudden Current Spike
C00154,LOT10,72,126.12,3.6274,128.813,100,1,Sudden Current Spike
C00154,LOT10,168,126.67,3.6168,44.694,100,1,Sudden Current Spike
C00155,LOT11,0,24.78,0.0154,0.034,0,0,None
C00155,LOT11,24,128.04,3.5687,46.115,98.72,0,None
C00155,LOT11,72,128.92,3.6345,45.585,99.41,0,None
C00155,LOT11,168,129.13,3.5816,45.797,100,0,None
C00156,LOT12,0,24.89,0,0.064,0,0,None
C00156,LOT12,24,124.56,3.5696,47.802,100,0,None
C00156,LOT12,72,124.48,3.6053,47.26,100,0,None
C00156,LOT12,168,124.98,3.6031,46.799,100,0,None
C00157,LOT01,0,25.27,0,0.045,0,0,None
C00157,LOT01,24,124.84,3.5721,45.686,100,0,None
C00157,LOT01,72,122.99,3.5589,48.002,100,0,None
C00157,LOT01,168,123.5,3.5682,45.239,100,0,None
C00158,LOT02,0,24.81,0,0.009,0,0,None
C00158,LOT02,24,123.08,3.5746,50.668,100,0,None
C00158,LOT02,72,124.15,3.5792,48.687,100,0,None
C00158,LOT02,168,125.19,3.5511,46.621,100,0,None
C00159,LOT03,0,24.85,0,0.057,0,1,Leakage Current Drift
C00159,LOT03,24,124.3,3.6071,53.115,100,1,Leakage Current Drift
C00159,LOT03,72,124.64,3.6224,64.576,100,1,Leakage Current Drift
C00159,LOT03,168,124.71,3.6031,84.3,100,1,Leakage Current Drift
C00160,LOT04,0,24.91,0.0143,0.014,0,0,None
C00160,LOT04,24,124.11,3.5786,50.699,100,0,None
C00160,LOT04,72,122.54,3.5793,50.393,100,0,None
C00160,LOT04,168,123.72,3.5456,48.549,100,0,None
C00161,LOT05,0,24.63,0,0.005,0,0,None
C00161,LOT05,24,124.54,3.5665,47.924,100,0,None
C00161,LOT05,72,126.36,3.5656,47.706,99.83,0,None
C00161,LOT05,168,127.35,3.558,44.445,100,0,None
C00162,LOT06,0,25.01,0,0.061,0,0,None
C00162,LOT06,24,125.97,3.6123,46.734,100,0,None
C00162,LOT06,72,125.96,3.6107,46.447,100,0,None
C00162,LOT06,168,127.26,3.6248,44.726,100,0,None
C00163,LOT07,0,24.64,0,0.117,0,0,None
C00163,LOT07,24,122.98,3.6011,44.608,97.09,0,None
C00163,LOT07,72,125.26,3.5822,45.607,100,0,None
C00163,LOT07,168,124.35,3.5689,43.6,96.29,0,None
C00164,LOT08,0,24.48,0.0135,0.121,0,0,None
C00164,LOT08,24,127.55,3.5483,42.398,98.5,0,None
C00164,LOT08,72,127.68,3.5583,43.935,100,0,None
C00164,LOT08,168,128.19,3.5634,41.158,99.53,0,None
C00165,LOT09,0,24.29,0,0.053,0,0,None
C00165,LOT09,24,125.62,3.623,49.41,100,0,None
C00165,LOT09,72,125.18,3.6358,47.86,100,0,None
C00165,LOT09,168,126.2,3.6195,45.631,99.67,0,None
C00166,LOT10,0,25.65,0,0.002,0,0,None
C00166,LOT10,24,125.26,3.6605,46.564,100,0,None
C00166,LOT10,72,125.86,3.5947,44.949,100,0,None
C00166,LOT10,168,125.34,3.6123,45.564,100,0,None
C00167,LOT11,0,24.6,0,0.031,0,0,None
C00167,LOT11,24,124.79,3.5674,46.471,100,0,None
C00167,LOT11,72,126.98,3.5809,45.627,100,0,None
C00167,LOT11,168,125.42,3.6021,44.652,100,0,None
C00168,LOT12,0,24.6,0,0.022,0,0,None
C00168,LOT12,24,125.65,3.5792,44.279,98.05,0,None
C00168,LOT12,72,124.45,3.5825,43.676,97.9,0,None
C00168,LOT12,168,125.5,3.5892,40.971,95.94,0,None
C00169,LOT01,0,26.12,0,0.016,0,0,None
C00169,LOT01,24,125.68,3.6053,48.444,100,0,None
C00169,LOT01,72,125.51,3.6282,48.079,100,0,None
C00169,LOT01,168,125.21,3.6405,45.87,100,0,None
C00170,LOT02,0,24.32,0,0.048,0,1,Voltage Instability
C00170,LOT02,24,124.49,3.4886,47.286,100,1,Voltage Instability
C00170,LOT02,72,124.03,3.6136,47.121,100,1,Voltage Instability
C00170,LOT02,168,124.43,3.6007,47.278,100,1,Voltage Instability
C00171,LOT03,0,24.72,0.0006,0.044,0,0,None
C00171,LOT03,24,123.77,3.603,45.859,100,0,None
C00171,LOT03,72,124.15,3.61,46.193,100,0,None
C00171,LOT03,168,123.77,3.6007,45.089,98.68,0,None
C00172,LOT04,0,24.59,0,0.111,0,0,None
C00172,LOT04,24,124.07,3.6013,47.401,100,0,None
C00172,LOT04,72,123.27,3.5913,44.028,98.1,0,None
C00172,LOT04,168,123.93,3.596,46.294,100,0,None
C00173,LOT05,0,24.99,0,0.022,0,0,None
C00173,LOT05,24,125.7,3.6267,48.845,100,0,None
C00173,LOT05,72,124.15,3.6009,46.098,100,0,None
C00173,LOT05,168,125.75,3.5991,46.188,100,0,None
C00174,LOT06,0,24.82,0,0.064,0,0,None
C00174,LOT06,24,126.38,3.5849,50.991,100,0,None
C00174,LOT06,72,124.69,3.5926,48.702,100,0,None
C00174,LOT06,168,126.11,3.5991,47.35,100,0,None
C00175,LOT07,0,25.18,0,0.051,0,0,None
C00175,LOT07,24,123.98,3.6114,43.754,100,0,None
C00175,LOT07,72,123.61,3.6199,43.738,97.47,0,None
C00175,LOT07,168,123.74,3.6354,42.557,97.07,0,None
C00176,LOT08,0,25.14,0.0142,0.092,0,0,None
C00176,LOT08,24,125.44,3.627,53.523,100,0,None
C00176,LOT08,72,125.05,3.6189,53.094,100,0,None
C00176,LOT08,168,124.82,3.5887,51.625,100,0,None
C00177,LOT09,0,24.34,0,0.011,0,0,None
C00177,LOT09,24,126.51,3.5921,43.043,99.18,0,None
C00177,LOT09,72,126.67,3.625,43.754,100,0,None
C00177,LOT09,168,125.67,3.5931,41.181,98.64,0,None
C00178,LOT10,0,25.6,0,0.118,0,1,Leakage Current Drift
C00178,LOT10,24,125.38,3.5638,51.294,100,1,Leakage Current Drift
C00178,LOT10,72,124.82,3.5898,62.448,100,1,Leakage Current Drift
C00178,LOT10,168,125.86,3.543,84.208,100,1,Leakage Current Drift
C00179,LOT11,0,24.01,0.0212,0.069,0,1,Leakage Current Drift
C00179,LOT11,24,122.35,3.6065,53.383,100,1,Leakage Current Drift
C00179,LOT11,72,122.28,3.6069,66.637,100,1,Leakage Current Drift
C00179,LOT11,168,122.44,3.6046,95.789,100,1,Leakage Current Drift
C00180,LOT12,0,25.27,0,0.034,0,0,None
C00180,LOT12,24,127.4,3.5982,51.927,100,0,None
C00180,LOT12,72,127.79,3.6097,49.76,100,0,None
C00180,LOT12,168,128.19,3.6107,48.201,100,0,None
C00181,LOT01,0,25.02,0,0.038,0,0,None
C00181,LOT01,24,125.45,3.598,48.228,100,0,None
C00181,LOT01,72,124.77,3.6204,46.824,100,0,None
C00181,LOT01,168,125.66,3.5709,44.847,100,0,None
C00182,LOT02,0,24.82,0.0112,0.023,0,0,None
C00182,LOT02,24,123.61,3.6123,49.276,100,0,None
C00182,LOT02,72,123.19,3.6397,48.648,99.93,0,None
C00182,LOT02,168,122.05,3.6283,49.222,100,0,None
C00183,LOT03,0,24.81,0.0141,0.127,0,0,None
C00183,LOT03,24,125.17,3.6084,45.842,100,0,None
C00183,LOT03,72,123.96,3.6051,45.2,100,0,None
C00183,LOT03,168,124.18,3.5917,43.011,100,0,None
C00184,LOT04,0,24.67,0,0.022,0,0,None
C00184,LOT04,24,125.97,3.5982,45.613,100,0,None
C00184,LOT04,72,125.09,3.6129,47.379,100,0,None
C00184,LOT04,168,123.19,3.6139,43.871,98.99,0,None
C00185,LOT05,0,25.31,0,0.151,0,0,None
C00185,LOT05,24,124.72,3.6009,45.13,100,0,None
C00185,LOT05,72,124.55,3.5928,46.75,100,0,None
C00185,LOT05,168,125.75,3.5729,46.087,98.79,0,None
C00186,LOT06,0,24.57,0,0.001,0,0,None
C00186,LOT06,24,126.63,3.5899,49.007,100,0,None
C00186,LOT06,72,126.45,3.612,47.323,100,0,None
C00186,LOT06,168,125.03,3.6265,46.029,100,0,None
C00187,LOT07,0,24.49,0.0084,0.018,0,0,None
C00187,LOT07,24,123.26,3.6311,44.154,99.79,0,None
C00187,LOT07,72,123.33,3.5928,40.694,98.46,0,None
C00187,LOT07,168,123.98,3.5991,41.289,98.71,0,None
C00188,LOT08,0,25.89,0,0.076,0,0,None
C00188,LOT08,24,123.03,3.5811,43.134,100,0,None
C00188,LOT08,72,123.38,3.5953,42.845,99.32,0,None
C00188,LOT08,168,122.83,3.584,42.694,95.43,0,None
C00189,LOT09,0,24.46,0,0.013,0,0,None
C00189,LOT09,24,126.97,3.5967,48.279,100,0,None
C00189,LOT09,72,126.88,3.5967,47.686,100,0,None
C00189,LOT09,168,126.85,3.6227,46.384,100,0,None
C00190,LOT10,0,24.93,0,0.008,0,0,None
C00190,LOT10,24,124.24,3.5846,49.899,100,0,None
C00190,LOT10,72,126.02,3.5834,49.432,100,0,None
C00190,LOT10,168,124.38,3.551,47.94,100,0,None
C00191,LOT11,0,24.97,0.0053,0.019,0,0,None
C00191,LOT11,24,124.86,3.6089,43.32,100,0,None
C00191,LOT11,72,122.21,3.5818,43.155,94.67,0,None
C00191,LOT11,168,123.3,3.5809,41.469,95.69,0,None
C00192,LOT12,0,25,0,0.067,0,0,None
C00192,LOT12,24,125.83,3.6092,52.001,100,0,None
C00192,LOT12,72,125.29,3.5918,48.823,100,0,None
C00192,LOT12,168,125.47,3.6167,46.539,100,0,None
C00193,LOT01,0,26.21,0.003,0.038,0,0,None
C00193,LOT01,24,127.07,3.6131,45.423,100,0,None
C00193,LOT01,72,125.85,3.592,45.938,100,0,None
C00193,LOT01,168,125.82,3.5991,44.157,100,0,None
C00194,LOT02,0,24.47,0,0.088,0,0,None
C00194,LOT02,24,124.35,3.5762,49.149,100,0,None
C00194,LOT02,72,123.97,3.58,47.045,100,0,None
C00194,LOT02,168,124.67,3.5649,48.829,99.72,0,None
C00195,LOT03,0,25.37,0,0.03,0,1,Thermal Runaway
C00195,LOT03,24,125.75,3.5834,51.206,100,1,Thermal Runaway
C00195,LOT03,72,138.84,3.6003,57.505,100,1,Thermal Runaway
C00195,LOT03,168,160.51,3.5599,67.37,100,1,Thermal Runaway
C00196,LOT04,0,25.72,0.0029,0.09,0,0,None
C00196,LOT04,24,123.52,3.6037,45.689,98.57,0,None
C00196,LOT04,72,124.96,3.5872,45.092,100,0,None
C00196,LOT04,168,124.93,3.576,41.981,98.92,0,None
C00197,LOT05,0,25.07,0.0099,0.034,0,1,Leakage Current Drift
C00197,LOT05,24,124.47,3.5515,57.767,100,1,Leakage Current Drift
C00197,LOT05,72,125.31,3.5531,69.393,100,1,Leakage Current Drift
C00197,LOT05,168,125.54,3.5351,94.54,100,1,Leakage Current Drift
C00198,LOT06,0,25.32,0,0.082,0,0,None
C00198,LOT06,24,125.39,3.5451,48.133,100,0,None
C00198,LOT06,72,124.42,3.502,45.69,100,0,None
C00198,LOT06,168,124.86,3.5506,44.862,100,0,None
C00199,LOT07,0,25.75,0,0.042,0,0,None
C00199,LOT07,24,125.88,3.613,47.45,100,0,None
C00199,LOT07,72,125.34,3.604,47.152,100,0,None
C00199,LOT07,168,126.16,3.6205,45.412,100,0,None
C00200,LOT08,0,24.47,0,0.022,0,0,None
C00200,LOT08,24,125.75,3.6276,46.688,100,0,None
C00200,LOT08,72,125.23,3.6226,43.377,97.89,0,None
C00200,LOT08,168,127.85,3.6065,43.629,100,0,None
C00201,LOT09,0,25.19,0.0079,0.035,0,0,None
C00201,LOT09,24,124.25,3.5905,48.845,100,0,None
C00201,LOT09,72,124.14,3.6216,48.289,97.05,0,None
C00201,LOT09,168,124.25,3.6098,47.429,100,0,None
C00202,LOT10,0,24.98,0,0.038,0,0,None
C00202,LOT10,24,124.4,3.6141,45.748,100,0,None
C00202,LOT10,72,124.61,3.6109,45.917,100,0,None
C00202,LOT10,168,123.57,3.6187,43.697,97.58,0,None
C00203,LOT11,0,24.65,0.0089,0.065,0,0,None
C00203,LOT11,24,123.69,3.6206,47.078,97.09,0,None
C00203,LOT11,72,122.7,3.6012,47.095,100,0,None
C00203,LOT11,168,124.11,3.5986,46.289,99.01,0,None
C00204,LOT12,0,24.69,0,0.035,0,0,None
C00204,LOT12,24,122.66,3.6098,46.738,99.42,0,None
C00204,LOT12,72,124.57,3.6367,46.277,99.81,0,None
C00204,LOT12,168,123.59,3.6377,45.274,99.93,0,None
C00205,LOT01,0,24.76,0.0027,0.036,0,0,None
C00205,LOT01,24,126.76,3.6065,47.968,100,0,None
C00205,LOT01,72,126.74,3.6066,46.835,100,0,None
C00205,LOT01,168,125.59,3.5914,47.578,100,0,None
C00206,LOT02,0,23.63,0,0.018,0,0,None
C00206,LOT02,24,124.77,3.6227,46.719,99.51,0,None
C00206,LOT02,72,124.83,3.6008,45.963,100,0,None
C00206,LOT02,168,126.36,3.5721,44.277,99.76,0,None
C00207,LOT03,0,24.98,0,0.005,0,0,None
C00207,LOT03,24,124,3.6152,48.61,100,0,None
C00207,LOT03,72,123.08,3.6022,45.688,100,0,None
C00207,LOT03,168,124.26,3.6256,44.553,100,0,None
C00208,LOT04,0,24.51,0.0018,0.143,0,0,None
C00208,LOT04,24,124.51,3.6275,49.645,100,0,None
C00208,LOT04,72,123.48,3.6193,46.02,100,0,None
C00208,LOT04,168,124.43,3.5636,45.724,100,0,None
C00209,LOT05,0,24.35,0.0003,0.017,0,0,None
C00209,LOT05,24,125.7,3.6015,45.344,100,0,None
C00209,LOT05,72,123.47,3.5945,44.122,100,0,None
C00209,LOT05,168,125.18,3.5884,39.545,98.01,0,None
C00210,LOT06,0,25.18,0,0.021,0,0,None
C00210,LOT06,24,124.9,3.631,44.955,100,0,None
C00210,LOT06,72,124.51,3.6029,46.025,99.54,0,None
C00210,LOT06,168,124.43,3.6218,42.661,98.15,0,None
C00211,LOT07,0,23.82,0,0.029,0,0,None
C00211,LOT07,24,123.88,3.5921,46.408,100,0,None
C00211,LOT07,72,124.51,3.6106,45.509,99.55,0,None
C00211,LOT07,168,124.78,3.6185,42.815,96.92,0,None
C00212,LOT08,0,24.19,0,0.051,0,0,None
C00212,LOT08,24,123.62,3.5843,45.295,98.07,0,None
C00212,LOT08,72,121.43,3.5612,44.143,99.31,0,None
C00212,LOT08,168,123.39,3.5877,41.995,97.73,0,None
C00213,LOT09,0,24.12,0.0121,0.073,0,0,None
C00213,LOT09,24,124.1,3.588,50.582,100,0,None
C00213,LOT09,72,125.09,3.606,50.392,100,0,None
C00213,LOT09,168,124.68,3.5825,48.097,100,0,None
C00214,LOT10,0,24.32,0,0.022,0,0,None
C00214,LOT10,24,125.86,3.5849,47.615,99.93,0,None
C00214,LOT10,72,124.68,3.5803,45.542,99.59,0,None
C00214,LOT10,168,125.47,3.571,44.942,100,0,None
C00215,LOT11,0,24.27,0,0.043,0,1,Voltage Instability
C00215,LOT11,24,124.72,3.5405,49.105,100,1,Voltage Instability
C00215,LOT11,72,124.44,3.4528,46.999,100,1,Voltage Instability
C00215,LOT11,168,124.94,3.7194,46.715,100,1,Voltage Instability
C00216,LOT12,0,24.97,0.0097,0.017,0,1,Voltage Instability
C00216,LOT12,24,127.1,3.7014,41.958,100,1,Voltage Instability
C00216,LOT12,72,127.33,3.4997,42.675,100,1,Voltage Instability
C00216,LOT12,168,127.28,3.3115,39.986,100,1,Voltage Instability
C00217,LOT01,0,24.87,0,0.094,0,1,Sudden Current Spike
C00217,LOT01,24,124.96,3.6127,45.663,100,1,Sudden Current Spike
C00217,LOT01,72,124.76,3.595,44.689,96.97,1,Sudden Current Spike
C00217,LOT01,168,124.75,3.6384,117.35,100,1,Sudden Current Spike
C00218,LOT02,0,24.68,0,0.055,0,0,None
C00218,LOT02,24,125.49,3.6102,45.577,98.45,0,None
C00218,LOT02,72,126.54,3.564,44.387,98.87,0,None
C00218,LOT02,168,125.87,3.6135,44.506,99.07,0,None
C00219,LOT03,0,25.95,0.0042,0.019,0,0,None
C00219,LOT03,24,125.92,3.5965,44.135,97.44,0,None
C00219,LOT03,72,125.65,3.5955,41.709,98.98,0,None
C00219,LOT03,168,126.57,3.5988,41.713,98.74,0,None
C00220,LOT04,0,24.65,0.0023,0.08,0,0,None
C00220,LOT04,24,122.61,3.6012,45.317,99.88,0,None
C00220,LOT04,72,124.55,3.5758,43.799,100,0,None
C00220,LOT04,168,124.21,3.5886,42.823,97.66,0,None
C00221,LOT05,0,25.55,0,0.021,0,0,None
C00221,LOT05,24,121.47,3.6159,45.007,100,0,None
C00221,LOT05,72,122.06,3.6351,45.077,100,0,None
C00221,LOT05,168,123.53,3.6329,41.331,98.88,0,None
C00222,LOT06,0,25,0.0038,0.09,0,0,None
C00222,LOT06,24,122.37,3.5876,45.387,97.68,0,None
C00222,LOT06,72,124.07,3.5823,43.981,99.19,0,None
C00222,LOT06,168,124.95,3.556,42.139,97.94,0,None
C00223,LOT07,0,25.02,0.008,0.049,0,0,None
C00223,LOT07,24,124.5,3.5878,47.235,97.78,0,None
C00223,LOT07,72,125.39,3.582,47.175,100,0,None
C00223,LOT07,168,124.63,3.6209,44.224,100,0,None
C00224,LOT08,0,25.42,0,0.032,0,0,None
C00224,LOT08,24,125.13,3.605,47.581,100,0,None
C00224,LOT08,72,124.27,3.5973,44.513,100,0,None
C00224,LOT08,168,125.29,3.6155,43.155,99.22,0,None
C00225,LOT09,0,26.16,0,0.044,0,0,None
C00225,LOT09,24,126.9,3.6106,48.747,100,0,None
C00225,LOT09,72,124.96,3.6083,47.581,100,0,None
